report jetliners stolen from libya could be used to attack on,1958,discuss
amazon to launch first store report says,2116,discuss
homeless man who became a youtube sensation after spending 100 on food for his beggar friends gets a surprise christmas meal makeover and night in a hotel in new video but is it all a hoax by a prankster,1388,discuss
boko haram agrees to ceasefire release of school girls,2272,disagree
meteorite strikes nicaraguan capital creates crater,1068,discuss
alleged audio of michael brown shooting released,721,discuss
insurgents killed in nigeria despite alleged truce with boko haram,955,discuss
sugarhill gang rapper bank hank dies at 57,1556,discuss
we took a look at the photo said to show the body of islamic state leader abu bakr right and found it was really an ethnic albanian militant killed in 2013,1889,discuss
senior western intelligence official confirms london rapper abdel majed abdel bary is a suspect in the foley killing,472,discuss
video shows isil beheading of photojournalist james foley,1658,agree
feminist aborts baby for being a boy shocked people do approve,2014,disagree
apple macbook air details emerge device could be thinner lighter than current model,690,discuss
us drones hunt isis leader in syria,2469,discuss
michael phelps 41 reveals she was born a male as she describes her intimacy with olympic swimmer,1847,agree
for sale tiger former island in sweden,1991,agree
force awakens release date jj abrams plan for an early release of wars movie,1269,discuss
so there might be a rat infestation at vogue,2031,discuss
islamist militants 11 commercial planes in libya sparking terror attack fears,920,discuss
watch marine take sniper shot to the head and live,488,agree
lynch mob chop man penis off after catching him allegedly trying to rape teenager,2005,agree
here video of a bird pooping on vladimir putin in the middle of a speech,2174,agree
christian bale wo play steve jobs,591,agree
you may be able to make appointments at the apple store to try on the apple watch when it launches,2056,discuss
spider burrowed through tourist stomach and up into his chest,1860,agree
pure evil islamic state beheads american journalist james wright foley,1471,agree
is the alleged audio of the gunshots that killed michael brown a hoax,2434,discuss
resetting ios 8 preferences may wipe icloud files,1518,discuss
michael phelps girlfriend taylor lianne chandler reveals she was raised as a boy,1349,agree
batmobile was stolen cops,2519,agree
nicaragua says meteorite probable cause of blast in capital,2264,discuss
nujaifi condemns daash crime in saqlawiyah and alsiger areas of anbar,2002,discuss
isis video america air dropped weapons now in our hands,1120,discuss
bali spider burrows under aussie chest,1579,discuss
pentagon isis got weapons package,1010,discuss
hairgate iphone 6 users say device pulls out hair,1308,discuss
reports isis fighters have contracted ebola are says iraqi health ministry,1669,discuss
reports jihadists steal commercial jets raise fears,2162,discuss
after giving a homeless man 100 this guy secretly filmed him,1922,discuss
james wright foley kidnapped journalist apparently executed by isis,880,discuss
islamic state releases video apparently showing the beheading of missing us journalist james foley,1206,discuss
see it isis militants caught trying to cross border into texas congressman claims,1931,discuss
isis chlorine attack on security forces confirmed iraq officials,2002,discuss
mps credit for saving lives in parliament hill shootings,484,discuss
nigeria announces truce with boko haram fate of schoolgirls unclear,1430,discuss
dog found abandoned outside railway station with suitcase of his belongings,1544,agree
weatherman caught peeing live on camera,1968,disagree
this letter to parents from a 1970s lego set contains an important message for gender equality,1547,agree
isis claims us hostage kayla mueller killed in coalition airstrike,1881,discuss
pentagon denies it killed isis chief as airstrikes hit top extremists,254,agree
small meteorite hits managua,2154,discuss
lady on fb i 41 intersex and fucked michael phelps on first date,1342,discuss
batmobile not stolen mtv contest prize remains unclaimed,917,agree
terror leader ahmed abdi godane killed in strike,2364,discuss
graffiti artist banksy arrested in london identity revealed,1739,disagree
apple watch users will need to recharge nightly company still working to improve uptime before launch,708,discuss
macaulay culkin dead actor once again victim of death hoax,1545,agree
christian bale to play steve jobs in upcoming biopic,1841,disagree
british aid worker david haines beheaded by isil,2241,discuss
senator detainees swapped for bergdahl have contacted militants,1628,discuss
canada probes michael as possible suspect in ottawa shooting source,1970,discuss
militant group says it killed american journalist in syria,1580,discuss
categorically false dhs debunks fiction that isis attempted to cross the mexico border,2266,discuss
tropical spider burrows under man skin lives there for three days,2338,discuss
pentagon somali terror group leader killed in airstrike,1982,discuss
teacher sex tape exposed as a fake after internet detectives trace the origin of pornographic clip,482,agree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1104,agree
sugarhill gang rapper bank hank dies at 57,993,agree
hbo reportedly in talks with apple for launch of new unbundled streaming service,1534,discuss
research medical center denies reports that a patient has ebola,1015,agree
leader of somali group is dead says,1306,discuss
tropical spider burrowed under man skin through appendix scar and lived there for three days,2293,discuss
jeh johnson politicians should the flames of fear over isis ebola,1764,agree
big bank hank of the sugarhill gang is dead at 57,2340,discuss
iraq denies lebanon captured abu bakr wife and child,2337,agree
christian bale will not play steve jobs,729,agree
this man paid off his parents mortgage for christmas video,1599,discuss
stopped shooter on parliament hill,1356,discuss
breaking hostage in failed rescue attempt,826,discuss
stainless steel apple watch could cost just 499 but gold will be 10 times as pricey,2277,discuss
jilted lover chops off his penis after girlfriend dumps him,522,discuss
batmobile stolen from v superman dawn of justice set report claims that one of the batmobile models is missing detroit locals responsible,1237,discuss
what glenn beck fears may be done with the 11 missing jets,2162,discuss
in vogue vs rats war the rats are winning,1543,discuss
caught a catfish record in po 127 kg and meters,1652,agree
shots heard in alleged brown shooting recording audio,1715,discuss
280 pound catfish fisherman makes huge catch in italy catfish could set record,842,agree
jinny abdel bary uk rapper suspected in james foley killing reports,2528,discuss
isil allegedly kills us journalist in video,2388,discuss
isis appears to behead american photojournalist in youtube video,2524,discuss
cold turkey,1597,agree
video messaging service verifies timing of cnn audio recording,1817,discuss
batmobile stolen from batman v superman dawn of justice set zack snyder knows who did it,942,discuss
texas city plumber truck ends up in syrian war,2379,agree
meteor leaves crater near managua airport,767,disagree
continuing violence puts boko haram ceasefire in jeopardy,1896,discuss
n korean leader misses annual ritual sister over duties,744,discuss
shock claim pga golfer says tiger woods is suspended for failed drug test,757,discuss
ottawa investigates reports that isis has captured woman,1106,discuss
michael phelps reveals she was born a man and never told the swimmer,1847,agree
marijuana law new york how policy could make things worse for minor offenders,2389,discuss
man chops off own penis after being dumped by his girlfriend,1434,discuss
macaulay culkin dead another death hoax circulates on facebook,804,agree
report christian bale drops out of steve jobs biopic,2455,discuss
angry mob cut off rapist penis with meat cleaver viewer discretion,650,agree
kim surgery on fractured ankles,1854,discuss
isis reportedly beheads american photojournalist in iraq,1580,discuss
isis claims it has us airdrop of weapons,1253,discuss
is this proof of bigfoot new video shows giant hairy beast walking through forest,2256,discuss
continuing violence puts boko haram ceasefire in jeopardy,1139,discuss
gcpd solved stolen batmobile case,1529,discuss
evander kane on way out from source price is very high who is in,1169,discuss
wife and son of isil leader abu bakr at lebanon border,1267,discuss
guantanamo detainee exchanged for american pow attempts a return to battle,2531,discuss
stainless steel apple watch could cost just 499 but gold will be 10 times as pricey,2365,discuss
who says reports of suspected ebola cases in iraq are untrue,992,agree
hope fades for girls release after boko haram breached,1195,discuss
tiger woods is not on suspension for failing a drug test his agent and a pga official say,2175,discuss
bali spider burrows under aussie chest,1880,disagree
bergdahl senator says jihadists swapped for troop touch with affiliate,2531,discuss
pope says dogs can go to heaven is open to all of god creatures,2370,disagree
lynch mob castrates alleged rapist in rajasthan,1959,agree
report nypd to stop arresting people for minor marijuana offenses,1802,discuss
boko haram denies it has agreed ceasefire,2272,discuss
cnn posts alleged audio of michael brown shooting,2235,discuss
christian bale in talks to play steve jobs in danny boyle biopic,945,discuss
abdel majed abdel bary emerges as suspect in foley beheading,583,discuss
canadian woman by isis in syria says she is actually fine and still fighting the jihadists despite kidnap reports,2302,discuss
meteorite makes big crater in nicaragua government says,1825,discuss
canadian soldier shot at ottawa war memorial report,1071,discuss
aaron sorkin confirms christian bale will play steve jobs,2211,disagree
shots heard in alleged brown shooting recording audio,2235,discuss
isis beheads photojournalist james wright foley in a massage to us to end its intervention in iraq,2495,discuss
audio captured at time of michael brown shooting company says,1009,discuss
nigeria boko haram reach ceasefire deal kidnapped girls to go free official says,1630,discuss
nigerians doubtful of girls release after boko haram breached,1896,discuss
chinese parents try to sell their son to pay for medical treatment for his sick twin sister,1562,agree
govt fires employee who skipped work for 24 years,2441,agree
pumpkin spice condoms do fall for this hoax,1985,discuss
turkish leader says airdrop aided isis militants,1485,agree
rebel leader killed in strike somali government,1306,agree
apple watch smartwatch to ship 15 million units worldwide in 2015,406,discuss
macaulay culkin dead internet death hoax claims actor found dead in apartment,1805,agree
gop rep least ten isis fighters have been caught coming across the mexican border,1185,discuss
tropical spider burrowed under man skin through appendix scar and lived there for three days,1860,agree
lebanon detains wife and son of,670,discuss
missing libyan jetliners raise fears of suicide airliner attacks on,2208,agree
isis claims us hostage kayla mueller killed in coalition airstrike,2387,discuss
mps credit for saving lives in parliament hill shootings,611,discuss
rumor robert plant ripped up 800 million contract to reunite led zeppelin called,2489,discuss
meteor leaves crater near managua airport,2475,disagree
boko haram ceasefire ignored as violence flares in borno state,2356,discuss
in vogue vs rats war the rats are winning,2064,agree
media reports identify londoner as islamic state john,2165,discuss
italian fisherman catches monstrous catfish,2161,agree
islamic state accused of using chlorine gas on iraqi soldiers,969,discuss
islamic militants post video claiming to show beheading of journalist,1016,discuss
boko haram abducted nigerian schoolgirls to be released officials say,2530,discuss
aborted my baby because it was a boy outrage after blogger claims gender prompted termination,1494,agree
islamist websites claim woman kidnapped by is report,1774,discuss
kim had ankle surgery source,1480,discuss
isilkulskom student has gained superhero powers after shock,1433,agree
nationwide turkey recall birds usda debunks the hoax,1335,disagree
a bogus banksy,1196,agree
it begins passenger spotted at airport,1955,discuss
mohammed emwazi man identified as isis killer john was by mi5 while on safari holiday in africa in 2010,1489,discuss
who should play steve jobs now that christian bale quit,2455,discuss
nasa questions whether crater in nicaragua caused by meteorite,2475,agree
mexico says students not among dead in mass grave,1427,agree
isis beheads photojournalist james wright foley in a massage to us to end its intervention in iraq,578,discuss
a bunch of folks are passing around this hoax video of a bird pooping on vladimir putin,2081,agree
libya missing libya planes spark security concerns,2010,discuss
horror isis fighters have reportedly contracted ebola,992,discuss
new audio allegedly captures moment michael brown was shot,2250,discuss
breaking hostage in failed rescue attempt,1119,discuss
who investigates media reports isis fighters contracted ebola,2003,discuss
pope francis turns out not to have made pets in heaven comment,218,disagree
luke somers in failed rescue attempt in yemen,1119,discuss
magic mushrooms found in queen elizabeth garden at buckingham palace,2478,agree
tourist wakes to find strange red trail on his stomach and discovers a spider has burrowed through his appendix scar and crawled under his skin while on holiday in bali,2293,discuss
update batman v superman batmobile reportedly stolen by shocker detroit locals,2062,discuss
pumpkin spice condoms do fall for this hoax,2269,agree
will king of jordan lead airstrikes on isis himself reports say trained pilot plans to take part in attack after quoting clint eastwood unforgiven to congressmen,902,discuss
watch stan beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever,1053,agree
mexican investigators fear mass grave might hold 43 missing students,1984,discuss
iphone 6 users encounter latest apple problem after,1041,discuss
has ebola infected isis militants in mosul,1904,discuss
isis video purports to show beheading of british aid worker,2440,discuss
islamic state releases video apparently showing the beheading of missing us journalist james foley,456,discuss
iraqi and kurdish media reports isis fighters have contracted ebola,1615,discuss
seth rogen to play apple steve wozniak,1575,discuss
is kim jong un sister kim yo jong in charge,744,discuss
vogue new digs are reportedly swarming with rats,1693,discuss
hope fades for girls release after boko haram breached,520,discuss
another american hostage at risk by islamic state,2386,agree
john identified isis killer named as mohammed emwazi from west london,1489,discuss
new isis video shows militants seizing weapons airdropped by us near kobani,1485,agree
isil video claims beheading of kidnapped journalist james foley,419,discuss
batmobile not stolen mtv contest prize remains unclaimed,2062,discuss
report the batmobile might have been stolen in detroit,1237,discuss
report michael phelps tinder was born male made love during,862,discuss
british aid worker confirmed murdered by isis,2440,agree
nigerians doubtful of girls release after boko haram breached,1099,discuss
penis on a million car was just for a prank video,1144,discuss
jeh johnson politicians should the flames of fear over isis ebola,416,discuss
more than 200 kidnapped nigerian girls to be released after deal reached with boko haram,1681,discuss
rumor seth rogen to appear as woz in sony steve jobs film,704,discuss
iraqi and kurdish media reports cases of ebola among islamic state fighters in mosul,1904,discuss
james foley beheading london rapper turned jihadist believed to be under investigation for murder of journalist in syria,850,discuss
is kim jong un sister kim yo jong in charge,2048,discuss
media outlets identify john,1219,discuss
has the batman superman batmobile been stolen in detroit,2062,discuss
report nypd to stop arresting people for minor marijuana offenses,2163,discuss
angry mob chops off man genitals with butcher knife for alleged rape attempt,2115,agree
attorney new audio reveals pause in gunfire when michael brown was shot,2235,disagree
woman spends entire week in kfc after getting dumped by her boyfriend,2043,agree
isis claims it has us airdrop of weapons,2509,discuss
alleged audio of michael brown shooting has surfaced,2287,discuss
apple watch power reserve feature will save battery life report says,2124,discuss
mexico says missing students not found in first mass graves,2334,discuss
animal lovers abuzz over pope comments that is open to all of god creatures,1832,disagree
islamic state claims it executed american photojournalist james foley,2047,discuss
pentagon confirms leader killed in airstrike in somalia,1423,agree
audio recording allegedly captures moment michael brown was shot,2345,discuss
dead for 48 minutes this catholic priest claims god is female,1849,agree
horror isis fighters have reportedly contracted ebola,1904,discuss
carlisle head slapper attacks sneezing women,1155,agree
ottawa gunman identified as michael,1866,discuss
reports big bank hank of pioneering rap group sugarhill gang has died,1637,discuss
islamic state training pilots to fly mig fighter planes says monitoring group,2068,discuss
no banksy has been arrested,1884,agree
see how this homeless man spends a hundred dollars and keep a tissue handy video,1388,discuss
homeless man who received a meal and hotel stay after spending 100 donation on food for friends insists it was not a hoax despite new witness insisting there was no way he could have been secretly filmed,1429,discuss
alleged audio of michael brown shooting has surfaced,2317,discuss
breaking isis uses chemical weapons murders 300 iraqi soldiers in chlorine gas attack,2002,discuss
watch stan beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever,1208,agree
macaulay culkin dead hoax fake death report spreads on social networks,1555,agree
fears islamic state could launch ebola attack on britain after fighters virus,620,discuss
meet the electric shock turns kid into magneto,1433,agree
isis video purports to show beheading of british aid worker,2102,discuss
who investigates media reports isis fighters contracted ebola,1778,discuss
boko haram could release kidnapped girls nigerian officials say,1298,discuss
bunbury local discovered a spider had burrowed under his skin on bali holiday,818,agree
vogue rat infestation disturbing new details,2106,discuss
rats are still running around at vogue,2072,discuss
islamic state training fighter pilots in captured jets monitoring group says,280,discuss
angry mob chops off man genitals with butcher knife for alleged rape attempt,1959,agree
see it isis militants caught trying to cross border into texas congressman claims,2385,discuss
espn domestic abuse tonight panel will be 100 dudes,1699,disagree
boko haram denies nigeria claim,1821,agree
batmobile stolen from batman v superman dawn of justice set zack snyder knows who did it,1459,discuss
bali awry,1638,discuss
lynch mob use butcher meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in indian city,2005,agree
mass grave found after 40 students disappear in mexican protest,537,discuss
isis border crisis dhs chief says terrorists not entering us through mexico,1931,disagree
vogue shiny new office has a big rat problem,1693,discuss
christian bale in talks to play steve jobs in danny boyle biopic,1215,discuss
report nypd to stop arresting people for minor marijuana offenses,1920,discuss
continuing violence puts boko haram ceasefire in jeopardy,1630,discuss
tropical spider burrows under man skin through scar,1880,disagree
cnn audio is this the moment michael brown was shot,1817,discuss
christian bale to play steve jobs in upcoming biopic,1226,disagree
ebola scare in kansas city,260,discuss
apple watch to start at analyst,2092,discuss
fidel castro rumors sweep internet but no sign in cuba,2251,discuss
someone trolled twitter into thinking macklemore joined isis,1483,agree
saudi arabia over building of snowmen,2167,discuss
pentagon confirms leader killed in airstrike in somalia,2364,discuss
journalist james wright foley reportedly beheaded by isis,1679,discuss
big bank hank us rapper and sugarhill gang founder member dies at 57,2035,agree
islamic state claims to have beheaded american journalist,2524,discuss
mohammed emwazi man identified as isis killer john was by mi5 while on safari holiday in africa in 2010,1724,discuss
video shows isil beheading of photojournalist james foley,880,discuss
durex is not confirming or denying rumors of a condom,724,discuss
accountant says comcast got him fired for contesting bogus charges,1383,discuss
questions raised over nicaragua,1249,discuss
of slain is leader reported to be doctored,1634,discuss
zack snyder v superman dawn of justice stolen batmobile rumor put to rest,2519,agree
gcpd solved stolen batmobile case,942,discuss
canadian woman by isis in syria says she is actually fine and still fighting the jihadists despite kidnap reports,2037,agree
no vladimir putin did not get pooped on by a bird during a first world war speech,1957,agree
now the vogue rats are chewing through couture,1149,discuss
isis militants have contracted ebola iraqi kurdish media reports,1904,discuss
christian bale will not play steve jobs,945,disagree
hairgate reports of iphone 6 pulling out hair beards likely exaggerated,2088,discuss
misinformation brian williams explains the mike seidel liveshot,1855,discuss
vandals add rude paint job to bugatti but luckily for the owner it all turned out to be a hoax,1453,agree
no robert plant did rip up an 800 million contract,734,discuss
obama denounces james foley execution the entire world is appalled,2096,discuss
james foley american journalist james wright foley beheaded in new isis video breaking news,694,discuss
ebola outbreak 2015 update isis fighters may have contracted deadly virus,2138,discuss
rajasthan angry mob teaches rapist a lesson chops penis off,1959,agree
report taliban detainee swapped for bowe bergdahl suspected of trying to return to terrorism,2531,discuss
nationwide turkey recall birds usda debunks the hoax,1035,agree
soldier shot near canadian parliament building,1089,agree
nigeria boko haram blamed for raids despite truce claim,1588,discuss
microsoft tried out robot security guards on its silicon valley campus,2432,agree
that boko haram ceasefire in nigeria is a ceasefire,2144,discuss
isis beheading of journalist james foley posted to youtube,368,agree
yang hu worker in zhejiang cuts off own penis over desperation of finding love,2212,agree
bugatti veyron vandalized with penis graffiti viral photo is what it seems,1148,agree
sadly pumpkin spice condoms are a thing after all,2269,agree
batmobile rumored to have been stolen from batman superman dawn of justice set,1529,discuss
conflicting reports on alleged is capture of canadian woman,2302,discuss
rajasthan man tries to rape teenager angry mob chops his penis off,2115,agree
isis video purports to show beheading of british aid worker,1989,discuss
airport worker strips naked at security scanner in protest against guards,2234,agree
nicaragua asks for help investigating meteorite crater,2154,discuss
nigeria says it struck a with boko haram but are they talking to the right guy,1099,discuss
the case of the stolen batmobile has been solved,2135,discuss
isis beheading of journalist james foley posted to youtube,726,agree
lynch mob castrates alleged rapist in rajasthan,1022,agree
nationwide turkey recall birds usda debunks the hoax,2210,disagree
us intel taliban man released from gitmo in bergdahl deal is back to militant activity,1628,discuss
the case of the stolen batmobile has been solved,672,discuss
has the batman superman batmobile been stolen in detroit,1459,discuss
