what one homeless man does with 100 will astonish you video,2305,agree
breaking soldier shot at national war memorial in ottawa,1089,agree
lynch mob chop man penis off after catching him allegedly trying to rape teenager,1959,agree
oscar winner christian bale to play steve jobs in upcoming biopic,458,agree
ottawa shooting slain soldier named as nathan cirillo while suspect identified as michael,1380,agree
priest who died for 48 minutes says he met god and she a woman,1008,agree
the baby from teletubbies reveals herself,2076,agree
her majesty magic mushrooms,2424,agree
isis beheads photojournalist james wright foley in a massage to us to end its intervention in iraq,2450,agree
islamic state in video titled a message to america beheads american journalist james wright foley who was kidnapped in 2012,2524,agree
wtc rats scare off anna wintour,1045,agree
macaulay culkin dead internet death hoax claims actor found dead in apartment,2326,agree
explosion reported near the nicaraguan capital attributed to meteorite impact but experts including nasa cast doubt on claims,1594,agree
no saudi tv did blur out michelle obama face when the president met king salman,343,agree
magneto boy living magnet after getting massive electric shock from street lamp,2215,agree
big bank hank us rapper and sugarhill gang founder member dies at 57,1831,agree
no that broken pencil illustration is by banksy,2375,agree
a soldier has been shot at canada war memorial just steps away from the nation parliament,321,agree
comfort eating chinese woman 26 spends an entire week in kfc after being dumped by boyfriend,2043,agree
bombing had signed my death certificate missing us journalist james wright foley goes unflinching to his death as isis behead him in horrific video as a warning to obama,2067,agree
rcmp release security footage of michael zehaf bibeau during attack say he shot soldier in back,1380,agree
government fires employee who skipped work for 24 years,2134,agree
christian bale exits steve jobs movie exclusive,755,agree
pentagon isis got weapons package,1485,agree
isis beheads american journalist,2450,agree
the chinese guide to avoiding a bad english name,1789,agree
what was fake on the internet this week obama peace prize condoms and insane winter snow,1400,agree
jilted lover chops off his penis after girlfriend dumps him,1799,agree
michael slain ottawa shooter had criminal record in quebec,1554,agree
breaking soldier shot at national war memorial in ottawa,2156,agree
seth rogen to play steve wozniak alongside christian bale steve jobs,999,agree
obama outraged over beheading vows to stay on course,1658,agree
does isis have ebola probably not media reports it anyway,2060,agree
meteorite strikes nicaraguan capital creates crater,966,agree
macaulay culkin not dead facebook twitter death hoax goes viral,1545,agree
michael phelps girlfriend was born male but did not tell swimmer about her past,862,agree
sugarhill gang rapper big bank hank dead at 57,2351,agree
calm down everyone banksy has been arrested 9 clues that it a hoax,2362,agree
jeh johnson shoots down duncan hunter assertion is is entering via mexico,1764,agree
gill rosenberg woman feared kidnapped by isis says she safe,26,agree
banksy arrest hoax us website claims street artist caught in watford,1739,agree
mystery man slaps shoppers around head for sneezing,1897,agree
christian bale passes on role of steve jobs actor reportedly felt he was right for part,1846,agree
ottawa shooting soldier shot at canada national war memorial,2281,agree
lynch mob use butcher meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in indian city,830,agree
macaulay culkin is the latest victim of a celebrity death hoax and these 9 stars know exactly how he feels,2326,agree
sorry fido pope francis did not say our pets are going to heaven,1832,agree
the iphone 6 is not a thing,1041,agree
isis border crisis dhs chief says terrorists not entering us through mexico,666,agree
james foley remembered as and tireless journalist,1336,agree
man chops off his own penis after girlfriend told him he was no good in bed,1517,agree
once again the banksy is a giant hoax repeat a hoax,2468,agree
dead for 48 minutes this catholic priest claims god is female,1849,agree
watch us marine get shot in head by taliban sniper and live to tell tale,2360,agree
isis beheads kidnapped photojournalist james wright foley in horrific video message to the,2386,agree
us confirms death of somalia terror group leader,2374,agree
italian fisherman catches monstrous catfish,18,agree
isil beheads american photojournalist in iraq,205,agree
saudis say michelle obama not blurred on tv,343,agree
report christian bale just bailed on the steve jobs movie,454,agree
chugging eggnog at office party lands man in hospital,741,agree
elderly woman arrested for kidnapping neighbor cats making fur coats,1938,agree
woman by isis says she is and secure,756,agree
pumpkin spice condoms and 6 other flavors that are happening,2055,agree
lynch mob castrates alleged rapist in rajasthan,650,agree
isis video shows execution of david cawthorne haines british aid worker,1182,agree
dog abandoned at ayr station with belongings in suitcase,1544,agree
us drones hunt isis leader in syria,1740,agree
prankster gives homeless man 100 secretly follows him and learns he buys food for others,2061,agree
in your own putting paradise swedish luxury island owned by tiger woods up for sale and it comes with a villa a hot tub and a lodge,1375,agree
in vogue vs rats war the rats are winning,2498,agree
founding time capsule found in boston,2257,agree
mexico says missing students not found in first mass graves,1795,agree
tiger woods is not on suspension for failing a drug test his agent and a pga official say,1339,agree
watch stan beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever,1640,agree
no banksy did create that hebdo tribute cartoon but that does mean you ca appreciate it,2024,agree
shocking picture shows mother trying to sell her own son to pay for twin daughter cancer treatment,1627,agree
macaulay culkin victim of another online death hoax,1752,agree
woman dumped by boyfriend spends entire week mourning at kfc,2414,agree
angry mob hacks off alleged rapist genitals with meat cleaver after dragging him into butchers,1022,agree
islamic state beheads missing american journalist james wright foley,2067,agree
no a bird did poop on vladimir putin,1438,agree
dead for 48 minutes this catholic priest claims god is female,1407,agree
angry mob chops off man genitals with butcher knife for alleged rape attempt,830,agree
graphic content girl sneers at man tiny penis so he chops it off and bins it,2496,agree
constipated goldfish operated on by north walsham vet,1541,agree
sugarhill gang rapper bank hank dies at 57,824,agree
ottawa gunman identified as michael,1970,agree
web of confusion as scientists cast doubt on man claims that a spider burrowed into his stomach through his scar,2042,agree
behind top apps in app store,1384,agree
how did a texas plumber truck end up with syrian rebels,2379,agree
woman by isis says she is and secure,1976,agree
more american weapons for isis,1949,agree
man cuts off manhood throws it in the bin after girlfriend leaves over small penis,1410,agree
hundreds of from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow toy bowl and favourite food,2523,agree
ann arbor pizza delivery driver surprised with tip,623,agree
macaulay culkin dead actor once again victim of death hoax,2341,agree
isis beheads american james wright foley threatens more to come,2450,agree
the unluckiest man in the world set his college on fire with a fireworks marriage proposal,1592,agree
cpwd official sacked for absence from duty for 25 years,829,agree
nun gives birth to surprise baby after complaining of stomach pains,1412,agree
homeland security no isil fighters on border,1890,agree
macaulay culkin dead another death hoax circulates on facebook,1752,agree
the propagandists of 2015,1965,agree
james foley remembered as and tireless journalist,1966,agree
knightscope security robots are keeping microsoft campuses safe and they look really scary,2529,agree
caught a catfish record in po 127 kg and meters,2161,agree
speeding up for younger viewers,1260,agree
spider burrowed through tourist stomach and up into his chest,1478,agree
priest who died for 48 minutes says he met god and she a woman,2515,agree
dumped woman spends a week in kfc to get over ex,2414,agree
net extra catholic priest claims god is a female,1407,agree
ottawa shooting kevin vickers hailed a hero for shooting rampaging gunman,1666,agree
boy 16 secretly films sex with teacher then uploads it to whatsapp,1018,agree
kim scottish dog meat restaurant is probably fabricated shite,1222,agree
durex is not making pumpkin spice condoms after all a hoax debunked,2055,agree
bodies in mexico mass grave apparently not those of missing students,1795,agree
vice ceo throws down 300k on lavish vegas dinner,1834,agree
brian williams demands apology from social media over erroneous urination reports video,2034,agree
after giving a homeless man 100 this guy secretly filmed him,760,agree
china satirical site warns citizens over name choices,1137,agree
british hostage david haines beheaded by islamic state terrorists,2440,agree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1860,agree
bombing had signed my death certificate missing us journalist james wright foley goes unflinching to his death as isis behead him in horrific video as a warning to obama,1336,agree
seven girls as young as 13 become pregnant on a school trip,397,agree
spider burrows into australian man appendix scar video,1883,agree
man who skipped work for 24 years is finally fired,829,agree
pentagon 1 weapons bundle seized by militants,2307,agree
sadly pumpkin spice condoms are a thing after all,724,agree
pentagon confirms leader killed in airstrike in somalia,1423,agree
everybody relax banksy was arrested and exposed as a man,1739,agree
lego letter from the 1970s still offers a powerful message to parents 40 years later,2171,agree
pumpkin spice condoms do fall for this hoax,2055,agree
batmobile stolen in detroit good one joker,684,agree
christmas is cancelled pumpkin spice condoms are a goddamn hoax,2269,agree
who says reports of suspected ebola cases in iraq are untrue,1778,agree
microsoft tried out robot security guards on its silicon valley campus,1837,agree
banksy illustrated response to the charlie hebdo attack is by banksy but it is striking,2070,agree
doubts cast over nicaragua meteorite claim,1056,agree
texas city plumber truck ends up in syrian war,2379,agree
no a spider probably did crawl through a man body for several days,1923,agree
misinformation brian williams explains the mike seidel liveshot,1333,agree
shocking indian man penis after he was caught attempting rape photos,2115,agree
meet the electric shock turns kid into magneto,1433,agree
university bans word because it sexist and promotes rape,655,agree
michael phelps reveals she was born a man and never told the swimmer,1029,agree
bih seven primary school students pregnant after excursion,2097,agree
magneto boy living magnet after getting massive electric shock from street lamp,887,agree
big bank hank us rapper and sugarhill gang founder member dies at 57,2351,agree
incredible video shows a us marine surviving being shot in the head by a sniper in afghanistan,2046,agree
son pays off his parents mortgage for christmas,988,agree
government fires employee who skipped work for 24 years,932,agree
christian bale exits steve jobs movie exclusive,1846,agree
jilted lover chops off his penis after girlfriend dumps him,1410,agree
boko haram doubts after attacks reported in nigeria,2272,agree
calm yourselves durex has not come out with a pumpkin spice condom,1247,agree
doubts cast over nicaragua meteorite claim,1573,agree
rapper big bank hank of sugarhill gang dies at 57,993,agree
pants on fire duncan hunter makes unconfirmed claim border patrol caught at least 10 isis fighters,2385,agree
blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1876,agree
ypg confirms gill rosenberg not captured in kobani,2142,agree
obama outraged over beheading vows to stay on course,1747,agree
macaulay culkin not dead facebook twitter death hoax goes viral,585,agree
hostage david haines murder pm says,1989,agree
taibbi takes time out from first look after can i publish our emails now matt,879,agree
jeh johnson shoots down duncan hunter assertion is is entering via mexico,2016,agree
banksy arrest hoax us website claims street artist caught in watford,2362,agree
boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1410,agree
this selfless homeless man receives 100 does spend a dime on himself,2305,agree
dog found abandoned with suitcase filled with his belongings,2483,agree
chinese state media warns people to stop calling themselves dumbledore,1660,agree
hoax alert father who has met god and thinks she a woman is made up just like god herself,1549,agree
watch us marine get shot in head by taliban sniper and live to tell tale,1481,agree
josh paler lin gives a homeless man 100 and follows him to see how he spends it,2061,agree
man has his penis cut off by angry mob after rape of teenager,1981,agree
who says reports of suspected ebola cases in iraq are untrue,2180,agree
texas plumber threatened over jihadis using his old truck,2242,agree
espn night panel on domestic violence is not real,2181,agree
bunbury local discovered a spider had burrowed under his skin on bali holiday,1638,agree
italian fisherman catches monstrous catfish,1028,agree
isilkulskom student has gained superhero powers after shock,1433,agree
hoax arrested in london story dupes the internet again,1301,agree
turkish leader says airdrop aided isis militants,1363,agree
no islamic state militants have not been caught by border patrol,2016,agree
italian catches huge wels catfish is it a record,188,agree
angry mob cut off rapist penis with meat cleaver viewer discretion,830,agree
dog abandoned at scotland train station with suitcase,2483,agree
lynch mob castrates alleged rapist in rajasthan,1022,agree
israeli canadian fighting isis posts on facebook i safe and secure,2037,agree
cameron vows to hunt down is after haines murder,1097,agree
missing mexican students found in mass grave,1984,agree
carlisle head slapper attacks sneezing women,1897,agree
dog abandoned at ayr station with belongings in suitcase,2523,agree
man who slaps people if they sneeze in public being hunted by police,1897,agree
police hunting mystery in tweed jacket who attacks people who sneeze in town high street,438,agree
electric shock turns russian boy into marvel magneto,497,agree
tiger woods is not on suspension for failing a drug test his agent and a pga official say,2330,agree
brian williams no our meteorologist was not peeing on live tv,1968,agree
magic mushroom found growing at buckingham palace,1258,agree
no banksy did create that hebdo tribute cartoon but that does mean you ca appreciate it,1357,agree
an accidental delivery of arms to the islamic state and the problem with airdrops,2172,agree
vice shane smith drops on vegas dinner,1239,agree
duped again macaulay culkin is not dead,1559,agree
michael phelps girlfriend taylor lianne chandler reveals she was raised as a boy,1342,agree
rumors of king abdullah flying in airstrikes not true fox excited anyway,2274,agree
boko haram denies ceasefire claim by nigeria government,2272,agree
isilkulskom student has gained superhero powers after shock,80,agree
see it california homeless man uses 100 gift to give food to others,1925,agree
vigilantes cut off alleged rapist penis,56,agree
dylan thomas finds tropical spider burrowed under skin,1104,agree
here are microsoft new robot security guards,687,agree
lynch mob castrates alleged rapist in rajasthan,1981,agree
james foley american journalist james wright foley beheaded in new isis video breaking news,1206,agree
got farther into white house,1365,agree
conde nast rat problem at one world trade centre from red carpets to rodent droppings,1045,agree
sugarhill gang rapper big bank hank dies at age 57,2080,agree
cpwd official sacked for absence from duty for 25 years,1951,agree
this man paid off his parents mortgage for christmas video,1567,agree
macaulay culkin dead another death hoax circulates on facebook,2502,agree
bodies in mexico mass grave apparently not those of missing students,1427,agree
saudi cleric condemns snowmen as,732,agree
watch us marine saved by helmet after being shot by taliban sniper,44,agree
in moscow police are looking for a felon cut the male genitals,516,agree
big bank hank dead sugarhill gang member and rapper dies aged 57,2351,agree
sugarhill gang big bank hank dies,2398,agree
video shows dramatic moment bullet strikes marine head and he survives thanks to kevlar helmet,2360,agree
video messaging service verifies timing of cnn audio recording,1818,agree
a husband breaks down in tears after lost voicemail message by his late wife is recovered,2020,agree
islamic state fighters detonate bombs in terror siege,776,agree
graphic photo oliver ilic uses razor blade to slice off own manhood after girlfriend broke up with him,2496,agree
man severed penis that failed to impress girls,1799,agree
net extra catholic priest claims god is a female,2240,agree
report christian bale just bailed on the steve jobs movie,2211,agree
it was me student 19 reveals she was the teletubbies giggling baby in the sky and was paid just and a box of toys,2076,agree
man chops off own penis throws it in a dustbin after poor show in bed,1517,agree
islamic state beheads missing american journalist james wright foley,1747,agree
islamist terrorists jabhat ansar tweet picture of texas plumber truck fitted with gun in syria,2242,agree
teacher sex tape exposed as a fake after internet detectives trace the origin of pornographic clip,795,agree
indian civil servant sacked sickie,225,agree
280 pound catfish fisherman makes huge catch in italy catfish could set record,842,agree
james foley american journalist james wright foley beheaded in new isis video breaking news,782,agree
nasa questions whether crater in nicaragua caused by meteorite,2475,agree
north korea denies reports kim is to open restaurant in scotland,1873,agree
photo gallery amazing operation by north walsham vet on constipated goldfish,1541,agree
john isis fighter named as mohammed emwazi from west london,2349,agree
rebel leader killed in strike somali government,1423,agree
after giving a homeless man 100 this guy secretly filmed him,1245,agree
north korean leader kim not missing just having ankle surgery,2053,agree
bombing had signed my death certificate missing us journalist james wright foley goes unflinching to his death as isis behead him in horrific video as a warning to obama,1658,agree
isis beheads photojournalist james wright foley in a massage to us to end its intervention in iraq,419,agree
wtc rats scare off anna wintour,821,agree
a message from jim mom diane foley,2450,agree
the rats eat prada at vogue ny office,2263,agree
spider burrows into australian man appendix scar video,1819,agree
ski resort opens with snow stored from last season,1670,agree
sadly vladimir putin has been driving round in a motorcade shaped like a penis,2069,agree
400 men cut their testicles off believing it would help them meet god,2336,agree
that espn domestic violence panel you keep hearing about is real,1699,agree
sadly pumpkin spice condoms are a thing after all,1400,agree
everybody relax banksy was arrested and exposed as a man,2362,agree
lego letter from the 1970s still offers a powerful message to parents 40 years later,1292,agree
dylan thomas finds tropical spider burrowed under skin,1860,agree
christmas is cancelled pumpkin spice condoms are a goddamn hoax,1954,agree
isis using bombs containing live scorpions in effort to spread panic in tactic used years ago against romans,1474,agree
someone painted a graffiti dick on a million car,2369,agree
hope fades for girls release after boko haram breached,1340,agree
john identified isis killer named as mohammed emwazi from west london,1219,agree
seven girls fall pregnant after five day school trip in bosnia and herzegovina,2508,agree
texas city plumber truck ends up in syrian war,2015,agree
ebay is planning an apple watch app,70,agree
misinformation brian williams explains the mike seidel liveshot,1968,agree
judd nelson rebuffs internet rumors that he died of a drug overdose,139,agree
would you take a bite out of the world oldest burger men keep quarter pounder they bought 20 years ago for a friend who never showed up to meet them,2474,agree
seven high school girls get pregnant on school trip parents outraged,1140,agree
magic mushrooms found in buckingham palace by alan titchmarsh,2478,agree
michael phelps reveals she was born a man and never told the swimmer,1820,agree
axl rose not dead fake msnbc death hoax goes viral on facebook,2166,agree
bih seven primary school students pregnant after excursion,2248,agree
one gunman killed in shooting on parliament hill in ottawa hunt on for other shooters,2156,agree
batmobile not stolen mtv contest prize remains unclaimed,1528,agree
islamic state killer john named as mohammed emwazi,1374,agree
god is a priest who died for 48 minutes claims,1008,agree
microsoft turns to robotic security guards to watch for trouble,2432,agree
cheese addiction breaks kim ankles,1480,agree
mohammed islam denies making 72 million from stock market trading,2407,agree
pants on fire duncan hunter makes unconfirmed claim border patrol caught at least 10 isis fighters,2249,agree
obama outraged over beheading vows to stay on course,2067,agree
the pumpkin spice condom is not happening,2055,agree
shocking photos mom tries to sell son to pay for daughter cancer treatment,1574,agree
you all had an abortion google translate,2248,agree
is beheads briton david cawthorne haines threatens to execute another briton alan henning,2440,agree
jeh johnson shoots down duncan hunter assertion is is entering via mexico,666,agree
unlucky in love man chops off own penis because he was fed up with not having a girlfriend,2212,agree
moment marine is saved by his kevlar helmet as taliban sniper bullet hits him in head,1481,agree
russian man wakes up to find his testicles have been stolen,845,agree
scorned wife leaves husband and twin sister naked in car park,1852,agree
1901 boston time capsule yields small red book,2288,agree
vogue shiny new office has a big rat problem,2263,agree
no a mechanical polar bear is not about to be given an asbo,2290,agree
texas turkey farm contaminated with ebola over holiday turkeys infected,2210,agree
judd nelson is dead report is a hoax,2332,agree
dog found abandoned at scottish train station with suitcase of belongings,1164,agree
kimye fault anna wintour nyc offices hit with disgusting rat infestation droppings on desks,2064,agree
pictured recent muslim convert michael who shot dead a solider and opened fire on canadian parliament,1554,agree
video messaging service verifies timing of cnn audio recording,1379,agree
bunbury local discovered a spider had burrowed under his skin on bali holiday,1502,agree
italian fisherman catches monstrous catfish,2196,agree
mexican cartel leader kills self bodies in grave not missing students,1984,agree
no banksy has been arrested,900,agree
christian bale wo play steve jobs after all,1846,agree
isis launch scorpion bombs to spread panic in iraq,1127,agree
catholic priest dies for 48 minutes comes back to life and claims god is female,1849,agree
a bogus banksy,2375,agree
isis blasts bombs at civilian areas in iraq mosul residents living in fear,1127,agree
nun complains of stomach pains later gives birth to baby boy,2492,agree
gill rosenberg woman feared kidnapped by isis says she safe,2142,agree
see how this homeless man spends a hundred dollars and keep a tissue handy video,532,agree
breaking news isis beheads missing american journalist james wright foley as warning to us to cease action in iraq,1966,agree
new isis video shows militants seizing weapons airdropped by us near kobani,1485,agree
police hunting mystery in tweed jacket who attacks people who sneeze in town high street,1839,agree
us drones hunting for isis leader seen flying over syrian airspace,1740,agree
brian williams no our meteorologist was not peeing on live tv,1333,agree
zack snyder v superman dawn of justice stolen batmobile rumor put to rest,1751,agree
vice shane smith drops on vegas dinner,1834,agree
duped again macaulay culkin is not dead,2341,agree
luckiest pizza delivery guy ever gets tip,2122,agree
willie nelson dead internet freaks out as another celebrity death hoax makes the rounds,2186,agree
heartbroken girl spends week in kfc after getting dumped,1225,agree
small meteorite strikes in nicaragua capital city of managua,961,agree
missing jetliners raise fear of new attacks after libyan airport falls to islamic militants,1197,agree
angry mob cut off rapist penis with meat cleaver viewer discretion,1959,agree
texas plumber truck on front line of syria war,2379,agree
purdon ebola hoax town quarantined after family of five test positive for the ebola virus article is fake,1625,agree
sick kansas city man said not to have ebola plans new steps to fight virus,2127,agree
mohammed emwazi man identified as isis killer john was by mi5 while on safari holiday in africa in 2010,2349,agree
led zeppelin reunion robert plant rips up 300 million contract refuses to rejoin legendary band,1978,agree
airstrike kills islamic al shabab terrorist leader in somalia,1610,agree
watch bird launches airstrike on putin shoulder updated,1087,agree
texas truck winds up in syria with islamic militants,2379,agree
jose canseco shot in the hand during accidental shooting at vegas home,2352,agree
vice media ceo blew on dinner and a vegas casino boss blabbed about it,1834,agree
putin motorcade looks suspiciously like a,2391,agree
michael phelps 41 reveals she was born a male as she describes her intimacy with olympic swimmer,1820,agree
isil beheads american photojournalist in iraq,782,agree
report christian bale just bailed on the steve jobs movie,1299,agree
video showing american journalist beheaded believed real officials and family say,1589,agree
no banksy has been arrested,1940,agree
islamic state beheads missing american journalist james wright foley,1658,agree
durex is not making pumpkin spice condoms after all a hoax debunked,740,agree
tiger woods agent shoots down report of failed drug test,1718,agree
priest claim of seeing god as a woman dismissed as hoax,1549,agree
seven teenage girls get pregnant on school trip,1140,agree
280 pound catfish fisherman makes huge catch in italy catfish could set record,2161,agree
whiz kid stock picker i did actually make 72m trading,2407,agree
strange mark turns out to be tropical spider burrowing under vacationer skin,1883,agree
chinese is stripped naked and beaten senseless in backlash against booming country culture,1334,agree
saudi arabian cleric issues fatwa against snowmen,732,agree
rebel leader killed in strike somali government,1084,agree
terrorist plot targeting black friday shoppers uncovered,2091,agree
elderly woman arrested for kidnapping neighbor cats making fur coats,2451,agree
dead for 48 minutes catholic priest claims god is female,1407,agree
was the video of that homeless man doing good deeds with 100 all an elaborate hoax,1130,agree
bombing had signed my death certificate missing us journalist james wright foley goes unflinching to his death as isis behead him in horrific video as a warning to obama,1747,agree
see how this homeless man spends a hundred dollars and keep a tissue handy video,530,agree
saudi cleric issues fatwa on snowmen,732,agree
nationwide turkey recall birds usda debunks the hoax,1035,agree
boko haram ceasefire ignored as violence flares in borno state,1298,agree
pope francis turns out not to have made pets in heaven comment,82,agree
white house overpowered secret service officer ran through much of main floor,663,agree
batmobile stolen in detroit good one joker,1528,agree
rodney constantine newfoundland suspect keeps facebook pledge to turn himself in,1408,agree
say to the teletubbies sun baby can you still recognise her after 19 years,1623,agree
kc hospital patient does not have symptom profile of ebola,1015,agree
obama administration denies congressman claim that least ten isis fighters have been caught coming across the mexican border in texas,1764,agree
officials report that area town is under ebola quarantine is false,638,agree
hope fades for girls release after boko haram breached,1588,agree
whoa paul rudd was one of the airport heroes who took down the homophobe,118,agree
quarter pounder looks about the same,2411,agree
nun who gave birth to baby boy after suffering agonising stomach pains no idea she was pregnant,899,agree
hospital man not being treated for ebola in kansas city,2104,agree
judd nelson rebuffs internet rumors that he died of a drug overdose,2278,agree
seth rogen to play steve wozniak in steve jobs biopic,999,agree
two blokes dared to eat burger for charity,2474,agree
80 brat pack star judd nelson forced to deny that he dead after fake news story starts trending on social media,2286,agree
air travelers wary of ebola fears seen with surgical masks and a hazmat suit,1826,agree
islamic state in video titled a message to america beheads american journalist james wright foley who was kidnapped in 2012,2386,agree
video shows isil beheading of photojournalist james foley,1336,agree
mirfield man tears of joy after lost voicemail of wife retrieved,2020,agree
no saudi tv did blur out michelle obama face when the president met king salman,1742,agree
terror group leader killed in airstrike,1306,agree
government fires employee who skipped work for 24 years,1951,agree
an indian civil servant just got sacked after not turning up for work for 25 years,1318,agree
soldier shot near canadian parliament building,1089,agree
macaulay culkin dead hoax fake death report spreads on social networks,1805,agree
woman catches husband cheating with her twin humiliates them,1725,agree
how canadian kevin vickers killed shooter in parliament,533,agree
pentagon isis got weapons package,2172,agree
search launched for dog owner after pooch found dumped next to suitcase filled with belongings,16,agree
axl rose dead of course not tiresome internet death hoax plague hits guns n roses frontman,2166,agree
michael slain ottawa shooter had criminal record in quebec,2214,agree
christian bale will not play steve jobs,852,agree
calm yourselves durex has not come out with a pumpkin spice condom,2269,agree
isil beheads american photojournalist in iraq,2067,agree
rapper big bank hank of sugarhill gang dies at 57,2351,agree
hostage david haines murder pm says,581,agree
govt fires employee who skipped work for 24 years,2441,agree
the baby from teletubbies reveals herself,1623,agree
no vladimir putin did not get pooped on by a bird during a first world war speech,2081,agree
dogs do go to and cats and horses pope assures young boy that there is a place in paradise for animals as well,2297,agree
you never guess how a homeless man spent the touching video,1996,agree
we took a look at the photo said to show the body of islamic state leader abu bakr right and found it was really an ethnic albanian militant killed in 2013,263,agree
texas plumber has idea how company truck ended up with isis,2015,agree
vogue shiny new office has a big rat problem,2031,agree
widower cries tears of joy after hearing late wife voice again,1640,agree
white house overpowered secret service officer ran through much of main floor,1365,agree
dog found abandoned at scottish train station with suitcase of belongings,1853,agree
tiger woods selling swedish villa island included,1991,agree
josh paler lin gives a homeless man 100 and follows him to see how he spends it,1245,agree
catholic priest dies for 48 minutes comes back to life and claims god is female,808,agree
microsoft hires robocops to guard silicon valley hq,552,agree
woman spends a week in kfc to get over her break up,1551,agree
rajasthan angry mob teaches rapist a lesson chops penis off,1673,agree
christian bale wo play steve jobs after all,755,agree
big bank hank of the sugarhill gang is dead at 57,1831,agree
oscar winner christian bale to play steve jobs in upcoming biopic,945,agree
isis video shows execution of david cawthorne haines british aid worker,1989,agree
see how this homeless man spends a hundred dollars and keep a tissue handy video,1925,agree
dog abandoned at ayr station with belongings in suitcase,626,agree
government employee fired after skipping work for 24 years,2134,agree
in vogue vs rats war the rats are winning,834,agree
magic mushrooms found at buckingham palace,527,agree
paul revere 1795 time capsule unearthed,2257,agree
canadian woman by isis in syria says she is actually fine and still fighting the jihadists despite kidnap reports,2037,agree
james foley remembered as and tireless journalist,1589,agree
homeless man receives 100 then shocks everyone with how he spends it,2305,agree
chinese advised to choose names to get ahead,1789,agree
here video of a bird pooping on vladimir putin in the middle of a speech,2174,agree
sugarhill gang rapper bank hank dies at 57,1637,agree
that was fast christian bale bails on steve jobs biopic,1841,agree
texas plumber truck spotted in syria have nothing to do with terror at all,2242,agree
no jordan king abdullah ii is not personally flying planes against isis,902,agree
meteorite leaves crater in nicaragua capital,1913,agree
saudi cleric says snowmen are,1064,agree
chinese parents try to sell their son to pay for medical treatment for his sick twin sister,886,agree
tiger woods former luxury island goes on sale,1375,agree
big bank hank of the sugarhill gang is dead at 57,2398,agree
meteorite strikes nicaraguan capital creates crater,1913,agree
attacker has penis cut off with a cleaver in india,1981,agree
arms airdrop fell into isis hands pentagon,2172,agree
video shows isil beheading of photojournalist james foley,2450,agree
macaulay culkin death claims about former child star revealed to be yet another hoax,2326,agree
sugarhill gang big bank hank dead at 57,1637,agree
pope francis did not tell boy heaven has room for pets contrary to report,2370,agree
daysofdarkness no there wo be six days of darkness in december,1491,agree
airstrike kills islamic al shabab terrorist leader in somalia,2374,agree
homeland security no isil fighters on border,391,agree
