pope says dogs can go to heaven is open to all of god creatures,1832,disagree
no a spider probably did crawl through a man body for several days,1478,disagree
more than 200 kidnapped nigerian girls to be released after deal reached with boko haram,1630,disagree
categorically false dhs debunks fiction that isis attempted to cross the mexico border,2367,disagree
nyc high school student nicknamed wolf made 72 million on stock market,2407,disagree
eyewitness viral video that netted 130k in donations is bullshit,1925,disagree
tips for chinese choosing an english name,674,disagree
robert plant literally ripped up an 800 million contract to reunite led zeppelin,1492,disagree
christian bale to play steve jobs in upcoming biopic,1299,disagree
the famous cesar millan died of a heart attack this morning,979,disagree
catholic priest claims god is female after clinically dead experience,2445,disagree
homeless man receives 100 then shocks everyone with how he spends it,1130,disagree
hoax alert father who has met god and thinks she a woman is made up just like god herself,2515,disagree
of slain is leader reported to be doctored,1473,disagree
graffiti artist banksy arrested in london identity revealed,2362,disagree
tropical spider burrows under man skin lives there for three days,1797,disagree
meteorite makes big crater in nicaragua government says,767,disagree
this woman is wrongly being called a sexual predator after her private sex tape was used for a hoax,1496,disagree
a bunch of folks are passing around this hoax video of a bird pooping on vladimir putin,2174,disagree
batmobile stolen from batman v superman dawn of justice set zack snyder knows who did it,239,disagree
this kid made 72 million during lunch,2052,disagree
eyewitness says viral video of homeless man was staged,1996,disagree
hundreds of palestinians flee floods in gaza as israel opens dams,1965,disagree
rumor debunked robots are not patrolling microsoft campus,2432,disagree
paradise is open to all even dogs pope tells boy,2370,disagree
country music legend willie nelson dies at age 81,2186,disagree
christian bale is steve jobs,2211,disagree
espn domestic violence panel is missing something important,2181,disagree
michelle obama face blurred by saudi state television,1742,disagree
dylan thomas finds tropical spider burrowed under skin,1923,disagree
tropical spider burrows under man skin lives there for three days,986,disagree
explosion reported near the nicaraguan capital attributed to meteorite impact but experts including nasa cast doubt on claims,1731,disagree
paul rudd helped tackle a violent homophobe so that another reason to love him update,1735,disagree
i aborted my baby because it was a boy,2014,disagree
tips for chinese choosing an english name,2260,disagree
microsoft turns to robotic security guards to watch for trouble,633,disagree
doubts cast over nicaragua meteorite claim,1913,disagree
christian bale set to play steve jobs in forthcoming biopic of apple,2211,disagree
is the alleged audio of the gunshots that killed michael brown a hoax,1818,disagree
pants on fire duncan hunter makes unconfirmed claim border patrol caught at least 10 isis fighters,1931,disagree
parents are furious after seven girls aged fall pregnant on a school trip,2125,disagree
did josh paler lin stage his viral video about helping the homeless,2305,disagree
that boko haram ceasefire in nigeria is a ceasefire,955,disagree
female teacher facing sack after making sex tape with teenager,2447,disagree
tropical spider burrows under man skin lives there for three days,1531,disagree
espn domestic abuse tonight panel will be 100 dudes,2181,disagree
will stop serving overweight customers,1848,disagree
meteorite makes big crater in nicaragua government says,1056,disagree
dead for 48 minutes catholic priest claims god is female,2445,disagree
nbc weatherman caught urinating in the woods live on air,686,disagree
small meteorite strikes in nicaragua capital city of managua,601,disagree
oh hey paul rudd was one of the dallas airport homophobe heroes no big,1735,disagree
expert casts doubt on bunbury man dylan thomas burrowing story,1104,disagree
eyewitness says viral video of homeless man was staged,738,disagree
if only a bird really did poop on putin,1087,disagree
mexico hit by student massacre at least 17 protesters up murdered and dumped in a mass grave and another 26 are missing,1109,disagree
nasa confirms earth will experience 6 days of total darkness in december 2014,2521,disagree
texas town quarantined after family of five test positive for the ebola virus,968,disagree
catholic priest dead for 48 minutes is miraculously revived his revelations about god are even more shocking,1549,disagree
mexico hit by student massacre at least 17 protesters up murdered and dumped in a mass grave and another 26 are missing,1795,disagree
meteor leaves crater near managua airport,1213,disagree
man discovers spider living under his skin during bali vacation,1797,disagree
vladimir putin bird poop video is fake,2174,disagree
dna tests prove lebanon is holding isis chief and daughter after they were caught with fake passports,1263,disagree
spider burrowed into appendix scar crawled through wa man body,1923,disagree
vandal paints penis on bugatti veyron,1453,disagree
bunbury local discovered a spider had burrowed under his skin on bali holiday,986,disagree
israel opens dams floods gaza,1965,disagree
christian bale set to play steve jobs in forthcoming biopic of apple,1299,disagree
catholic priest dies for 48 minutes comes back to life and claims god is female,1227,disagree
israel denies causing gaza floods by opening dams,1803,disagree
christian bale wo play steve jobs after all,1019,disagree
wife and son of isil leader abu bakr at lebanon border,1263,disagree
media fooled again story claims 7 of 28 girls on school trip came home pregnant,2504,disagree
female teacher facing sack after making sex tape with teenager,482,disagree
ypg confirms gill rosenberg not captured in kobani,1862,disagree
dna test confirms child is is head abu bakr daughter,703,disagree
god is a priest who died for 48 minutes claims,2445,disagree
dead for 48 minutes catholic priest claims god is female,1521,disagree
that was fast christian bale bails on steve jobs biopic,1215,disagree
christian bale in talks to play steve jobs in sony next biopic,1299,disagree
libya missing libya planes spark security concerns,1372,disagree
islamic state leader,1473,disagree
this kid made 72 million during lunch,1042,disagree
animal lovers abuzz over pope comments that is open to all of god creatures,1832,disagree
dna test confirms child is is head abu bakr daughter,2337,disagree
teen makes 72 million on the stock market,1563,disagree
meet the who made 72 million during his lunch breaks,2407,disagree
breaking brat pack judd nelson found dead in los angeles condo,2286,disagree
a mass grave points to a student massacre in mexico,1984,disagree
was the video of that homeless man doing good deeds with 100 all an elaborate hoax,1996,disagree
daash ebola transferred to mosul google translate,2138,disagree
christian bale wo play steve jobs,1019,disagree
11 aircraft are missing from tripoli airport ahead of anniversary,1372,disagree
priest claim of seeing god as a woman dismissed as hoax,1407,disagree
pope francis turns out not to have made pets in heaven comment,2297,disagree
11 tripoli planes still missing sparks concerns,1372,disagree
updated 11 men and 0 women on tonight espn domestic violence panel,2181,disagree
weather reporter caught writing his name in the snow was not ready to go on camera updated,2034,disagree
this is a truly horrifying story about a spider,2042,disagree
meteor leaves crater near managua airport,601,disagree
singing polar bear facing asbo after noise complaint,2290,disagree
managua explosion not a meteorite nasa suggests,1731,disagree
you never guess how a homeless man spent the touching video,1130,disagree
here video of a bird pooping on vladimir putin in the middle of a speech,1813,disagree
teen made 72 million trading stocks confirms teen dominance worldwide,1563,disagree
god is a woman resurrected father narated,1227,disagree
tropical spider burrows under man skin lives there for three days,1880,disagree
god is a priest who died for 48 minutes claims,1521,disagree
bali spider burrows under aussie chest,1321,disagree
that was fast christian bale bails on steve jobs biopic,945,disagree
christian bale in talks to play steve jobs in sony next biopic,2211,disagree
hope fades for girls release after boko haram breached,955,disagree
nbc weatherman caught urinating in the woods live on air,1926,disagree
catholic priest dies for 48 mins wakes up claiming god is a woman,2445,disagree
how did fake chinese news site dupe washington post atlantic bbc,1789,disagree
elon university has not banned the term despite rumors,655,disagree
meteorite strikes nicaraguan capital creates crater,1573,disagree
fake bbc news website set up to carry charlie hebdo attack conspiracy theories,1683,disagree
newly discovered mass grave linked to missing mexican students,1109,disagree
urgent the leader of isil bakr killed photo,1254,disagree
dna test confirms child is is head abu bakr daughter,1877,disagree
wife and son of islamic state leader abu bakr detained in lebanon,2337,disagree
kanye west barred from all future awards shows,514,disagree
small meteorite hits managua,1213,disagree
who should play steve jobs now that christian bale quit,945,disagree
nasa raises doubts about reports of nicaraguan meteorite,961,disagree
mcdonald to stop serving overweight customers in january nope story is fake,2184,disagree
espn to save nfl image with domestic abuse discussion,2181,disagree
pope francis turns out not to have made pets in heaven comment,1371,disagree
no it not tiger woods selling an island in lake,1888,disagree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1321,disagree
lebanon detains wife and son of,1468,disagree
spider burrows into australian man appendix scar video,1797,disagree
that story about a catholic priest dying seeing god as a woman and coming back to life it almost definitely fake,2515,disagree
bugatti veyron vandalized with penis graffiti viral photo is what it seems,2369,disagree
meteorite strike in nicaragua puzzles experts,1056,disagree
batman set to play steve jobs in upcoming biopic,1226,disagree
god is a woman resurrected father narated,1549,disagree
priest who died for 48 minutes says he met god and she a woman,1227,disagree
rumor robert plant ripped up 800 million contract to reunite led zeppelin called,1978,disagree
eyewitness viral video that netted 130k in donations is bullshit,2305,disagree
aborted my baby because it was a boy outrage after blogger claims gender prompted termination,2014,disagree
christian bale exits steve jobs movie exclusive,1215,disagree
what glenn beck fears may be done with the 11 missing jets,1372,disagree
jeh johnson shoots down duncan hunter assertion is is entering via mexico,2367,disagree
cheeky vandals paint giant penis on bonnet of million bugatti veyron sportscar,1148,disagree
audio of gunfire in michael brown case authenticated by app company,1564,disagree
sugarhill gang rapper big bank hank dies aged 57,2351,disagree
homeland security says terrorists have crossed border,1931,disagree
catholic priest dies for 48 mins wakes up claiming god is a woman,1521,disagree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1057,disagree
do all dogs go to heaven pope tells grieving boy is open to all of god creatures,2370,disagree
robert plant ripped up 800m led zeppelin reunion contract,1492,disagree
who should play steve jobs now that christian bale quit,1215,disagree
weather channel mike seidel was not caught with his pants down,1319,disagree
wife of isis leader abu bakr detained in lebanon,2337,disagree
tropical spider burrows under man skin through scar,1923,disagree
rumor debunked robots are not patrolling microsoft campus,687,disagree
report christian bale just bailed on the steve jobs movie,1215,disagree
no it not tiger woods selling an island in lake,604,disagree
met police denies reports of banksy arrest,974,disagree
high school student scores 72m playing the stock market,2052,disagree
china satirical site warns citizens over name choices,1660,disagree
expert casts doubt on bunbury man dylan thomas burrowing story,1860,disagree
spider burrows into australian man appendix scar video,1531,disagree
meteorite strike in nicaragua puzzles experts,767,disagree
bali spider burrows under aussie chest,1057,disagree
aaron sorkin confirms christian bale will play steve jobs,1841,disagree
oscar winner christian bale to play steve jobs in upcoming biopic,454,disagree
jeh johnson politicians should the flames of fear over isis ebola,1931,disagree
rare meteorite impact causes blast in nicaragua capital managua,1213,disagree
christian bale exits steve jobs movie exclusive,945,disagree
god is a priest who died for 48 minutes claims,1227,disagree
the chinese guide to avoiding a bad english name,2260,disagree
meteorite strikes nicaraguan capital creates crater,1056,disagree
sorry fido pope francis did not say our pets are going to heaven,1905,disagree
chinese state media warns people to stop calling themselves dumbledore,1137,disagree
homeless man receives 100 then shocks everyone with how he spends it,572,disagree
sugarhill gang rapper big bank hank dies aged 57,1831,disagree
meteorite makes big crater in nicaragua government says,2475,disagree
bunbury local discovered a spider had burrowed under his skin on bali holiday,1880,disagree
report christian bale just bailed on the steve jobs movie,458,disagree
nasa questions whether crater in nicaragua caused by meteorite,966,disagree
batmobile stolen from batman v superman dawn of justice set zack snyder knows who did it,1313,disagree
web of confusion as scientists cast doubt on man claims that a spider burrowed into his stomach through his scar,1860,disagree
hoax priest who never existed claims he died saw female god,1849,disagree
wife of isis leader abu bakr detained in lebanon,1877,disagree
priest who died for 48 minutes says he met god and she a woman,2445,disagree
net extra catholic priest claims god is a female,1521,disagree
report christian bale just bailed on the steve jobs movie,945,disagree
christian bale set to play steve jobs in forthcoming biopic of apple,729,disagree
after giving a homeless man 100 this guy secretly filmed him,794,disagree
christian bale is steve jobs,1226,disagree
boko haram agrees to ceasefire release of school girls,2272,disagree
someone painted a graffiti dick on a million car,1453,disagree
more than 200 kidnapped nigerian girls to be released after deal reached with boko haram,1821,disagree
misinformation brian williams explains the mike seidel liveshot,1829,disagree
nyc high school student nicknamed wolf made 72 million on stock market,1858,disagree
was alleged audio of michael brown shooting on cnn a hoax,2345,disagree
boko haram agrees to ceasefire release of school girls,1885,disagree
north korean dictator kim to open restaurant in scotland,2225,disagree
pants on fire duncan hunter makes unconfirmed claim border patrol caught at least 10 isis fighters,2367,disagree
ypg confirms gill rosenberg not captured in kobani,1862,disagree
attorney new audio reveals pause in gunfire when michael brown was shot,2235,disagree
this selfless homeless man receives 100 does spend a dime on himself,2132,disagree
hoax alert father who has met god and thinks she a woman is made up just like god herself,1849,disagree
bunbury local discovered a spider had burrowed under his skin on bali holiday,1797,disagree
oscar winner christian bale to play steve jobs in upcoming biopic,1299,disagree
graffiti artist banksy arrested in london identity revealed,1884,disagree
cnn expert on brown audio at first i thought trying to punk cnn,2345,disagree
sugarhill gang rapper big bank hank dies aged 57,2398,disagree
small meteorite strikes in nicaragua capital city of managua,1213,disagree
dylan thomas finds tropical spider burrowed under skin,1057,disagree
boko haram agrees to ceasefire release of school girls,1027,disagree
watch bird launches airstrike on putin shoulder updated,1438,disagree
meteorite leaves crater in nicaraguan capital managua,1594,disagree
priest who died for 48 minutes says he met god and she a woman,1521,disagree
7 teen girls get pregnant on school trip read more at http,2125,disagree
net extra catholic priest claims god is a female,2445,disagree
video messaging app says audio recording of michael brown shooting is authentic,2235,disagree
expert casts doubt on bunbury man dylan thomas burrowing story,1478,disagree
new york schoolboy who made 72million trading stocks on his lunch breaks and now takes his friends out to dine on 400 caviar drives a bmw and has definitely made his immigrant parents proud,2052,disagree
spider burrows into australian man appendix scar video,1880,disagree
sadly vladimir putin has been driving round in a motorcade shaped like a penis,2391,disagree
meteorite leaves crater in nicaraguan capital managua,1213,disagree
hope fades for girls release after boko haram breached,1298,disagree
no a spider probably did crawl through a man body for several days,1502,disagree
more than 200 kidnapped nigerian girls to be released after deal reached with boko haram,1588,disagree
tropical spider burrows under man skin lives there for three days,1057,disagree
boko haram agrees to ceasefire release of school girls,1630,disagree
tips for chinese choosing an english name,1137,disagree
christian bale to play steve jobs in upcoming biopic,1841,disagree
watch moment tv weatherman is caught urinating in the bushes live on camera,2034,disagree
the famous cesar millan died of a heart attack this morning,1796,disagree
audio of gunfire in michael brown case authenticated by app company,2235,disagree
bunbury local discovered a spider had burrowed under his skin on bali holiday,1531,disagree
catholic priest dies for 48 minutes comes back to life and claims god is female,1549,disagree
oscar winner christian bale to play steve jobs in upcoming biopic,2211,disagree
that boko haram ceasefire in nigeria is a ceasefire,922,disagree
graffiti artist banksy arrested in london identity revealed,2468,disagree
brian williams no our meteorologist was not peeing on live tv,1319,disagree
boko haram agrees to ceasefire release of school girls,837,disagree
watch bird launches airstrike on putin shoulder updated,692,disagree
putin motorcade looks suspiciously like a,2069,disagree
rumor debunked robots are not patrolling microsoft campus,2529,disagree
strange mark turns out to be tropical spider burrowing under vacationer skin,1923,disagree
nasa questions whether crater in nicaragua caused by meteorite,1913,disagree
was the video of that homeless man doing good deeds with 100 all an elaborate hoax,1245,disagree
mexico hit by student massacre at least 17 protesters up murdered and dumped in a mass grave and another 26 are missing,1984,disagree
nicaragua asks for help investigating meteorite crater,1594,disagree
meteor leaves crater near managua airport,1594,disagree
espn domestic violence panel is missing something important,2137,disagree
michelle obama face blurred by saudi state television,1975,disagree
meteorite strike in nicaragua puzzles experts,2475,disagree
boko haram ceasefire ignored as violence flares in borno state,1340,disagree
pope francis turns out not to have made pets in heaven comment,218,disagree
pope says dogs can go to heaven is open to all of god creatures,2370,disagree
hope fades for girls release after boko haram breached,1540,disagree
no a spider probably did crawl through a man body for several days,1638,disagree
more than 200 kidnapped nigerian girls to be released after deal reached with boko haram,1340,disagree
watch bird launches airstrike on putin shoulder updated,1957,disagree
first human death confirmed from eating gmo satire,2098,disagree
spider burrowed into appendix scar crawled through wa man body,2042,disagree
doubts cast over nicaragua meteorite claim,1731,disagree
attorney new audio reveals pause in gunfire when michael brown was shot,1776,disagree
nicaragua meteorite impact theory may be,1731,disagree
homeless man receives 100 then shocks everyone with how he spends it,1971,disagree
gill rosenberg woman feared kidnapped by isis says she safe,1862,disagree
tropical spider burrows under man skin lives there for three days,1321,disagree
will stop serving overweight customers,2184,disagree
homeless man receives 100 then shocks everyone with how he spends it,2132,disagree
meteorite makes big crater in nicaragua government says,1213,disagree
here video of a bird pooping on vladimir putin in the middle of a speech,2081,disagree
that was fast christian bale bails on steve jobs biopic,1019,disagree
nbc weatherman caught urinating in the woods live on air,555,disagree
meteorite strikes nicaraguan capital creates crater,1594,disagree
the arrest of the isis leader wife and son,1468,disagree
abrams asks disney to move up wars the force awakens release date,1686,disagree
planetary alignment on jan 4 2015 will decrease gravity for 5 minutes causing partial weightlessness,1123,disagree
comcast is threatening to cut off customers who use tor the web browser for criminals,1403,disagree
meteorite leaves crater in nicaraguan capital managua,1056,disagree
managua explosion not a meteorite nasa suggests,966,disagree
after giving a homeless man 100 this guy secretly filmed him,2132,disagree
texas town quarantined after family of five test positive for the ebola virus,638,disagree
was viral video of generous homeless man all a hoax,2061,disagree
tourist wakes to find strange red trail on his stomach and discovers a spider has burrowed through his appendix scar and crawled under his skin while on holiday in bali,1923,disagree
nationwide turkey recall birds usda debunks the hoax,1335,disagree
dylan thomas finds tropical spider burrowed under skin,1321,disagree
newly discovered mass grave linked to missing mexican students,1984,disagree
new audio reveals pause in gunfire when michael brown was shot attorney,2235,disagree
someone painted a graffiti dick on a million car,948,disagree
updated 11 men and 0 women on tonight espn domestic violence panel,2137,disagree
all dogs go to heaven pope francis confirms paradise is open to all of god creatures,1832,disagree
comcast blocks tor,2177,disagree
dna tests prove lebanon is holding isis chief and daughter after they were caught with fake passports,1877,disagree
christian bale will not play steve jobs,1019,disagree
bunbury local discovered a spider had burrowed under his skin on bali holiday,1057,disagree
christian bale set to play steve jobs in forthcoming biopic of apple,1226,disagree
nelson dead guitarist killed by internet death hoax,1869,disagree
audio of gunfire in michael brown case authenticated by app company,1776,disagree
weatherman caught peeing live on camera,2034,disagree
teen made 72 million trading stocks confirms teen dominance worldwide,2052,disagree
penis on a million car was just for a prank video,124,disagree
espn domestic abuse tonight panel will be 100 dudes,1500,disagree
dead for 48 minutes catholic priest claims god is female,1549,disagree
christian bale in talks to play steve jobs in sony next biopic,1841,disagree
meteorite leaves crater in nicaragua capital,2475,disagree
hope fades for girls release after boko haram breached,922,disagree
nbc weatherman caught urinating in the woods live on air,1046,disagree
missing libyan jetliners raise fears of terror attacks on,1372,disagree
mcdonald removing big mac apple pies and eliminating large size options,1777,disagree
newly discovered mass grave linked to missing mexican students,1156,disagree
dna test confirms child is is head abu bakr daughter,1263,disagree
eyewitness says viral video of homeless man was staged,1020,disagree
do all dogs go to heaven pope tells grieving boy is open to all of god creatures,1832,disagree
batmobile stolen from batman v superman dawn of justice set zack snyder knows who did it,2135,disagree
small meteorite strikes in nicaragua capital city of managua,2475,disagree
breaking brat pack judd nelson found dead in los angeles condo,2332,disagree
small meteorite hits managua,1594,disagree
audio captured at time of michael brown shooting company says,1776,disagree
mexico hit by student massacre at least 17 protesters up murdered and dumped in a mass grave and another 26 are missing,1427,disagree
mcdonald to stop serving overweight customers in january nope story is fake,1848,disagree
was the video of that homeless man doing good deeds with 100 all an elaborate hoax,2061,disagree
daash ebola transferred to mosul google translate,2180,disagree
espn to save nfl image with domestic abuse discussion,2137,disagree
accused boston marathon bomber severely injured in prison may never walk or talk again,1936,disagree
lebanon detains wife and son of,703,disagree
breaking gill rosenberg former idf soldier was captured by isis,2142,disagree
spider burrowed through tourist stomach and up into his chest,1880,disagree
boko haram ceasefire ignored as violence flares in borno state,1821,disagree
obama administration denies congressman claim that least ten isis fighters have been caught coming across the mexican border in texas,2367,disagree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1531,disagree
this is a truly horrifying story about a spider,1923,disagree
meteor leaves crater near managua airport,885,disagree
dna tests prove lebanon is holding isis chief and daughter after they were caught with fake passports,2337,disagree
yum serving up marijuana fried chicken,1814,disagree
singing polar bear facing asbo after noise complaint,2446,disagree
managua explosion not a meteorite nasa suggests,1913,disagree
rumor robert plant ripped up 800 million contract to reunite led zeppelin called,699,disagree
rare meteorite impact causes blast in nicaragua capital managua,601,disagree
yum serving up marijuana fried chicken,1933,disagree
here video of a bird pooping on vladimir putin in the middle of a speech,1438,disagree
isis border crisis dhs chief says terrorists not entering us through mexico,1931,disagree
dead for 48 minutes this catholic priest claims god is female,2445,disagree
how did fake chinese news site dupe washington post atlantic bbc,1660,disagree
hoax report claims texas turkeys infected with ebola,2210,disagree
newly discovered mass grave linked to missing mexican students,702,disagree
woman detained in lebanon is not wife iraq says,720,disagree
see it california homeless man uses 100 gift to give food to others,1130,disagree
no banksy has not been arrested sigh,974,disagree
nasa raises doubts about reports of nicaraguan meteorite,966,disagree
seven girls fall pregnant after five day school trip in bosnia and herzegovina,2125,disagree
hundreds of palestinians flee floods in gaza as israel opens dams,1392,disagree
boko haram ceasefire ignored as violence flares in borno state,1588,disagree
pope francis turns out not to have made pets in heaven comment,1651,disagree
isis getting ebola,1175,disagree
no it not tiger woods selling an island in lake,1375,disagree
new audio reveals pause in gunfire when michael brown was shot attorney,1776,disagree
weather reporter caught writing his name in the snow was not ready to go on camera updated,1046,disagree
after giving a homeless man 100 this guy secretly filmed him,1971,disagree
tropical spider burrowed under bali tourist skin,1923,disagree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1797,disagree
expert casts doubt on bunbury man dylan thomas burrowing story,1883,disagree
kfc marijuana sales to begin in colorado it unbelievable literally,1973,disagree
batman set to play steve jobs in upcoming biopic,1299,disagree
woman detained in lebanon is not isis leader wife says iraq,2283,disagree
god is a woman resurrected father narated,1521,disagree
christian bale set to play steve jobs in forthcoming biopic of apple,852,disagree
aaron sorkin confirms christian bale will play steve jobs,2211,disagree
pope francis tells boy whose dog had died that heaven is open to all,2370,disagree
attorney new audio reveals pause in gunfire when michael brown was shot,1564,disagree
rare meteorite impact causes blast in nicaragua capital managua,1594,disagree
teen made 72 million trading stocks confirms teen dominance worldwide,1042,disagree
days darkness in december 100 fake nasa confirmed 3 days total darkness hoax as well,403,disagree
kim dine with me porky president kim to open uk restaurant serving dog,1222,disagree
sorry fido pope francis did not say our pets are going to heaven,2297,disagree
sugarhill gang rapper big bank hank dies aged 57,2035,disagree
dead for 48 minutes this catholic priest claims god is female,1521,disagree
isis getting ebola,2138,disagree
missing libyan aircraft spark fears of attack in north africa,1372,disagree
prankster gives homeless man 100 secretly follows him and learns he buys food for others,1971,disagree
newly discovered mass grave linked to missing mexican students,461,disagree
tropical spider burrowed under man skin through appendix scar and lived there for three days,986,disagree
dead for 48 minutes this catholic priest claims god is female,1227,disagree
web of confusion as scientists cast doubt on man claims that a spider burrowed into his stomach through his scar,1883,disagree
audio captured at time of michael brown shooting company says,2235,disagree
tropical spider burrows under man skin through scar,2042,disagree
spider burrowed through tourist stomach and up into his chest,1531,disagree
confirms earth will experience 6 days of total darkness in december fake news story goes viral,403,disagree
net extra catholic priest claims god is a female,1227,disagree
rumor debunked robots are not patrolling microsoft campus,1837,disagree
report christian bale just bailed on the steve jobs movie,1019,disagree
weather reporter caught writing his name in the snow was not ready to go on camera updated,555,disagree
after giving a homeless man 100 this guy secretly filmed him,572,disagree
high school student scores 72m playing the stock market,2407,disagree
china satirical site warns citizens over name choices,1789,disagree
tropical spider burrowed under man skin through appendix scar and lived there for three days,1880,disagree
officials shoot down congressman claims isis terrorists are running across border,2367,disagree
expert casts doubt on bunbury man dylan thomas burrowing story,1819,disagree
new york schoolboy who made 72million trading stocks on his lunch breaks and now takes his friends out to dine on 400 caviar drives a bmw and has definitely made his immigrant parents proud,2407,disagree
meteorite strike in nicaragua puzzles experts,885,disagree
batman set to play steve jobs in upcoming biopic,2211,disagree
nicaragua meteorite experts attempt to understand whether mysterious meteorite fell from passing pitbull asteroid,2475,disagree
god is a woman resurrected father narated,2445,disagree
aaron sorkin confirms christian bale will play steve jobs,1299,disagree
nasa raises doubts about reports of nicaraguan meteorite,1913,disagree
oscar winner christian bale to play steve jobs in upcoming biopic,729,disagree
give a homeless man 100 and see what he does with it video,2132,disagree
boko haram agrees to ceasefire release of school girls,1821,disagree
christian bale to play steve jobs in upcoming biopic,1846,disagree
did josh paler lin stage his viral video about helping the homeless,1996,disagree
josh paler lin gives a homeless man 100 and follows him to see how he spends it,1971,disagree
wife and child of islamic state leader baghdadi held in lebanon,1468,disagree
oscar winner christian bale to play steve jobs in upcoming biopic,1226,disagree
lebanon confirms holding isis chief kin,2337,disagree
graffiti artist banksy arrested in london identity revealed,1940,disagree
teen makes 72 million on the stock market,1858,disagree
eyewitness says viral video of homeless man was staged,2305,disagree
north dakota names landfill after obama,1170,disagree
web of confusion as scientists cast doubt on man claims that a spider burrowed into his stomach through his scar,1819,disagree
iraq claims isis leader wife has not been arrested despite lebanon insisting woman detained at border told them she was islamist extremist spouse,2283,disagree
dylan thomas finds tropical spider burrowed under skin,986,disagree
wife of isis leader abu bakr detained in lebanon,1468,disagree
kfc gets occupational business license to sell marijuana in colorado restaurants kfc gets occupational business license to sell marijuana in colorado restaurants,972,disagree
meteorite leaves crater in nicaraguan capital managua,1213,disagree
spider burrowed through tourist stomach and up into his chest,1797,disagree
